Year;NA_Sales;Global_Sales
2015;0;0.05
2009;0.05;0.05
2011;0;0.05
2009;0.05;0.05
2002;0.01;0.05
2009;0.05;0.05
2007;0.03;0.05
2007;0.05;0.05
2009;0;0.05
2007;0.02;0.05
2006;0.03;0.05
1994;0;0.05
2002;0.04;0.05
2008;0.05;0.05
2006;0;0.05
2011;0;0.05
2006;0.04;0.05
2009;0;0.05
2004;0.03;0.05
2008;0.05;0.05
2008;0;0.05
2007;0.05;0.05
2009;0;0.05
2008;0.05;0.05
2003;0.04;0.05
2005;0.03;0.05
2003;0.04;0.05
2016;0;0.05
2010;0.04;0.05
2004;0.04;0.05
2006;0.05;0.05
2012;0;0.05
2003;0.04;0.05
2009;0.05;0.05
2008;0.05;0.05
2004;0.04;0.05
2002;0.04;0.05
2003;0.04;0.05
2010;0.05;0.05
2007;0;0.05
2014;0.03;0.05
2005;0.04;0.05
2002;0.03;0.05
2010;0.05;0.05
2015;0.02;0.05
2007;0.05;0.05
2006;0.05;0.05
2007;0.05;0.05
1998;0.03;0.05
2010;0;0.05
2002;0.03;0.05
2010;0;0.05
2015;0;0.05
2015;0.02;0.05
2009;0.05;0.05
2008;0;0.05
2010;0.05;0.05
2015;0.03;0.05
1991;0;0.05
2008;0.03;0.05
2016;0;0.05
2007;0;0.05
2010;0;0.05
2015;0.01;0.05
2006;0;0.05
2015;0;0.05
2003;0.04;0.05
2005;0.04;0.05
2010;0;0.05
2016;0;0.05
2001;0.03;0.05
2008;0;0.05
2009;0;0.05
2006;0.05;0.05
2006;0;0.05
2007;0.05;0.05
2010;0.02;0.05
2007;0;0.05
2005;0;0.05
2010;0;0.05
2003;0.04;0.05
2004;0.05;0.05
2002;0.03;0.05
2008;0.01;0.05
2016;0;0.05
2009;0;0.05
2014;0.02;0.05
2009;0.05;0.05
2002;0.04;0.05
2004;0;0.05
2014;0;0.05
2007;0.05;0.05
2009;0;0.05
2008;0.04;0.05
2001;0;0.05
2002;0.03;0.05
2011;0.01;0.05
2011;0.05;0.05
2001;0.02;0.05
1999;0.03;0.05
2009;0.05;0.05
2010;0.05;0.05
2005;0.05;0.05
2011;0;0.05
2000;0.03;0.05
1998;0.03;0.05
2000;0;0.05
2009;0;0.05
2011;0.05;0.05
2014;0;0.05
2006;0.05;0.05
2009;0.03;0.05
2012;0;0.05
2010;0.05;0.05
2015;0;0.05
2006;0;0.05
2003;0.04;0.05
2003;0.04;0.05
1998;0;0.05
2016;0;0.05
2007;0;0.05
1999;0.05;0.05
2009;0;0.05
2009;0;0.05
2009;0.05;0.05
2004;0.04;0.05
1995;0.03;0.05
1995;0;0.05
2001;0.04;0.05
2010;0;0.05
2014;0;0.05
2006;0;0.05
2002;0;0.05
2016;0.01;0.05
2012;0.02;0.05
2006;0;0.05
2009;0.04;0.05
2008;0.05;0.05
2016;0.01;0.05
2003;0.04;0.05
2005;0;0.05
2014;0;0.05
2004;0.04;0.05
2009;0;0.05
2013;0.04;0.05
2002;0.04;0.05
2011;0;0.05
2006;0.02;0.05
2000;0.04;0.05
2011;0;0.05
1999;0.04;0.05
2000;0.04;0.05
1997;0.04;0.05
1999;0.04;0.05
1998;0.04;0.05
2007;0;0.05
2007;0;0.05
2009;0;0.05
2003;0.04;0.05
1995;0;0.05
2009;0;0.05
2015;0.02;0.05
1999;0.03;0.05
2013;0;0.05
2009;0;0.05
2012;0;0.05
2003;0.04;0.05
2007;0.04;0.05
2013;0;0.05
2006;0.05;0.05
2002;0.04;0.05
2010;0;0.05
2010;0;0.05
2008;0.05;0.05
2002;0.04;0.05
2015;0;0.05
2004;0.01;0.05
2006;0;0.05
1994;0;0.05
2010;0;0.05
2011;0;0.05
1996;0.03;0.05
2008;0.05;0.05
2003;0.04;0.05
1993;0;0.05
2014;0.03;0.05
2004;0;0.05
2005;0.04;0.05
2006;0;0.05
2006;0.05;0.05
2008;0.03;0.05
2009;0.05;0.05
2012;0;0.05
2012;0.02;0.05
2010;0;0.05
2005;0.04;0.05
2006;0.04;0.05
2006;0;0.05
2010;0;0.05
2011;0.04;0.05
2007;0;0.05
2006;0;0.05
2001;0.02;0.05
2001;0;0.05
2013;0;0.05
1995;0;0.05
2016;0;0.05
1996;0;0.05
2003;0.04;0.05
2008;0.05;0.05
2016;0.02;0.05
2007;0.03;0.05
2000;0;0.05
2007;0;0.05
2006;0.02;0.05
2003;0.02;0.05
2001;0.02;0.05
2009;0.01;0.05
2007;0;0.05
2007;0.05;0.05
2008;0.04;0.05
2003;0.04;0.05
2001;0;0.05
2008;0;0.05
2012;0;0.05
2009;0.02;0.05
2012;0;0.05
2006;0.04;0.05
2004;0.03;0.05
2008;0;0.05
2006;0.04;0.05
2011;0;0.05
2002;0.04;0.05
2010;0.05;0.05
2002;0.03;0.05
2011;0.02;0.05
2004;0.03;0.05
2000;0.03;0.05
2010;0;0.05
2008;0;0.05
1998;0;0.05
2006;0;0.05
2008;0.05;0.05
2001;0.03;0.05
2010;0.05;0.05
2013;0.02;0.05
2002;0.03;0.05
2001;0.02;0.05
2011;0.04;0.05
1999;0;0.05
2007;0;0.05
2015;0.03;0.05
1996;0;0.05
2005;0.04;0.05
1995;0;0.05
1995;0;0.05
2010;0.02;0.05
2010;0;0.05
1995;0.03;0.05
2011;0.04;0.05
2008;0.04;0.05
2003;0;0.05
2015;0;0.05
2002;0.03;0.05
2010;0;0.05
1998;0;0.05
2008;0;0.05
2007;0.04;0.05
2016;0.03;0.05
2009;0.04;0.05
2005;0.02;0.05
1995;0;0.05
2004;0.02;0.05
2006;0.03;0.05
2002;0;0.05
2008;0;0.05
2007;0.01;0.05
1996;0;0.05
2001;0;0.05
1994;0;0.05
2005;0.04;0.05
2007;0;0.05
2013;0.02;0.05
2005;0.04;0.05
2003;0.03;0.05
2005;0.04;0.05
2004;0;0.05
1998;0.03;0.05
2006;0.04;0.05
2011;0;0.05
2007;0;0.05
1995;0;0.05
2007;0.04;0.05
2001;0.03;0.05
2005;0.04;0.05
2008;0.04;0.05
2015;0;0.05
2006;0;0.05
2006;0.02;0.05
2004;0.04;0.05
2008;0.04;0.05
2002;0.04;0.05
2004;0.04;0.05
2016;0;0.05
2011;0;0.05
2010;0;0.05
1995;0.03;0.05
2011;0;0.05
1999;0.03;0.05
2013;0;0.05
2009;0;0.05
2013;0;0.05
2005;0.04;0.05
2008;0;0.05
2003;0.04;0.05
1996;0.03;0.05
2007;0.01;0.05
2012;0;0.05
2008;0;0.05
2003;0.04;0.05
2015;0;0.05
2010;0.04;0.05
2000;0.01;0.05
2015;0.04;0.05
2008;0.04;0.05
2012;0;0.05
2007;0;0.05
2009;0.03;0.05
2009;0.04;0.05
2008;0.04;0.05
2001;0.03;0.05
2008;0;0.05
2013;0.04;0.05
2015;0;0.05
2015;0;0.05
2010;0.04;0.05
2006;0;0.05
2011;0.04;0.05
2008;0.04;0.05
2013;0;0.05
2002;0.03;0.05
2007;0;0.05
2004;0.02;0.05
2002;0.03;0.05
2008;0.04;0.05
2002;0.04;0.05
1993;0;0.05
2010;0;0.05
2004;0.04;0.05
2009;0;0.05
1998;0.03;0.05
2011;0;0.05
2011;0;0.05
2006;0;0.05
2005;0.04;0.05
2006;0.04;0.05
2011;0;0.05
2009;0.04;0.05
2006;0.04;0.05
2011;0.01;0.05
2005;0.04;0.05
2013;0;0.05
2007;0.04;0.05
2007;0.04;0.05
2001;0;0.05
2002;0;0.05
1995;0.03;0.05
2001;0.03;0.05
2006;0.04;0.05
2006;0.04;0.05
2006;0.03;0.05
2015;0;0.05
2009;0;0.05
2007;0;0.05
2002;0.03;0.05
2015;0;0.05
2011;0;0.05
2008;0;0.05
2010;0.04;0.05
2008;0.04;0.05
2005;0.04;0.05
2015;0.04;0.05
2001;0.03;0.05
2006;0.04;0.05
2011;0;0.05
1996;0.03;0.05
2003;0.04;0.05
2007;0.04;0.05
2008;0.04;0.05
2013;0;0.05
2006;0.04;0.05
2012;0.04;0.05
2005;0.04;0.05
2011;0;0.05
2006;0.03;0.05
2010;0.04;0.05
2014;0;0.05
2007;0.03;0.05
1997;0;0.05
2014;0;0.05
2006;0;0.05
2001;0.02;0.05
2003;0.04;0.05
2002;0;0.05
2008;0.04;0.05
2013;0.02;0.05
2007;0.04;0.05
2007;0.04;0.05
2013;0.03;0.05
2009;0;0.05
2012;0;0.05
2012;0;0.05
2006;0.04;0.05
2004;0.04;0.05
2011;0;0.05
2004;0.03;0.05
2007;0.04;0.05
1999;0.03;0.05
2007;0.04;0.05
2002;0.04;0.05
2008;0.04;0.05
2007;0.04;0.05
2002;0.04;0.05
2001;0;0.05
2015;0;0.05
2002;0.03;0.05
2014;0;0.05
2005;0.03;0.05
2008;0.04;0.05
2006;0.04;0.05
2007;0.04;0.05
2012;0;0.05
2011;0;0.05
2008;0;0.05
2006;0.04;0.05
2010;0.04;0.05
2011;0;0.05
2015;0;0.05
2007;0;0.05
1999;0.03;0.05
2011;0.04;0.05
2009;0.01;0.05
2014;0;0.05
2014;0;0.05
2006;0;0.05
2000;0.03;0.05
2015;0;0.05
2013;0.04;0.05
2004;0.03;0.05
2015;0;0.05
1996;0;0.05
2008;0;0.05
2003;0.03;0.05
2010;0.04;0.05
2009;0;0.05
2005;0.03;0.05
2001;0.03;0.05
2002;0;0.05
2003;0.03;0.05
2007;0.04;0.05
2006;0;0.05
2014;0;0.05
2009;0.03;0.05
2009;0;0.05
2008;0.04;0.05
2009;0;0.05
2003;0.03;0.05
2009;0.04;0.05
2011;0;0.05
1999;0;0.05
2016;0.04;0.05
2016;0;0.05
2010;0;0.05
2003;0.03;0.05
2011;0;0.05
2007;0.03;0.05
2013;0;0.05
2006;0;0.05
1997;0.03;0.05
2009;0.04;0.05
2014;0;0.05
2004;0.03;0.05
2011;0;0.05
2011;0;0.05
2004;0.03;0.05
2013;0;0.05
2009;0.02;0.05
1994;0;0.05
1999;0.03;0.04
2011;0;0.04
2008;0.04;0.04
2010;0.04;0.04
2006;0.04;0.04
1995;0;0.04
2005;0;0.04
2009;0;0.04
2006;0.02;0.04
2006;0.04;0.04
2008;0;0.04
2007;0;0.04
2009;0;0.04
2010;0.04;0.04
2008;0.04;0.04
2006;0.02;0.04
1995;0;0.04
2009;0;0.04
2007;0;0.04
2005;0;0.04
2015;0;0.04
2005;0.03;0.04
2015;0;0.04
2002;0.03;0.04
1996;0.02;0.04
2008;0.04;0.04
2010;0.04;0.04
2007;0;0.04
2007;0.04;0.04
2009;0;0.04
2015;0;0.04
2010;0.04;0.04
2005;0.03;0.04
2016;0;0.04
2001;0.02;0.04
2007;0.01;0.04
2016;0.02;0.04
2008;0;0.04
2016;0;0.04
2004;0.03;0.04
2003;0;0.04
2008;0.04;0.04
2013;0;0.04
1998;0;0.04
1996;0;0.04
2012;0;0.04
2004;0.03;0.04
2002;0.03;0.04
2011;0;0.04
2007;0.04;0.04
2006;0;0.04
2011;0.04;0.04
2004;0.03;0.04
2000;0;0.04
2016;0;0.04
2009;0;0.04
2005;0.03;0.04
2007;0;0.04
1997;0.02;0.04
2009;0;0.04
2002;0;0.04
2009;0.04;0.04
2006;0.04;0.04
2009;0.04;0.04
2007;0.04;0.04
2005;0;0.04
2014;0;0.04
2007;0.03;0.04
2008;0;0.04
2009;0;0.04
2014;0;0.04
1992;0;0.04
2006;0.03;0.04
2006;0.02;0.04
2003;0.02;0.04
2016;0.04;0.04
2003;0.03;0.04
2006;0;0.04
2006;0;0.04
2007;0.04;0.04
2004;0.03;0.04
2006;0.04;0.04
2011;0.04;0.04
2010;0;0.04
2010;0;0.04
2004;0.03;0.04
2005;0.03;0.04
2003;0.03;0.04
2010;0.04;0.04
2012;0;0.04
2013;0.02;0.04
1995;0;0.04
2011;0;0.04
2004;0.03;0.04
2010;0.04;0.04
2007;0.04;0.04
2002;0.03;0.04
2011;0.01;0.04
2011;0.03;0.04
1998;0;0.04
2015;0;0.04
2006;0.04;0.04
2012;0;0.04
2006;0;0.04
2011;0;0.04
2009;0;0.04
2006;0;0.04
2009;0;0.04
2016;0.01;0.04
2007;0;0.04
2008;0;0.04
2012;0;0.04
2015;0;0.04
2008;0;0.04
2001;0;0.04
2012;0;0.04
1998;0.02;0.04
2004;0.03;0.04
2002;0.03;0.04
2004;0.02;0.04
2010;0.04;0.04
2005;0.02;0.04
2008;0;0.04
2009;0;0.04
2003;0.03;0.04
2008;0;0.04
2006;0;0.04
2010;0;0.04
2011;0;0.04
2009;0;0.04
2006;0.02;0.04
2011;0;0.04
2005;0.03;0.04
2009;0.02;0.04
2013;0;0.04
2006;0.04;0.04
2008;0.04;0.04
2001;0.03;0.04
2008;0.04;0.04
2011;0;0.04
2008;0.04;0.04
2008;0.02;0.04
2016;0;0.04
2006;0;0.04
2014;0;0.04
2009;0.04;0.04
2002;0.03;0.04
2006;0.03;0.04
2016;0;0.04
2000;0.02;0.04
2001;0;0.04
2010;0;0.04
2007;0.04;0.04
2013;0;0.04
2004;0.03;0.04
2010;0.04;0.04
2009;0;0.04
2002;0;0.04
2009;0.04;0.04
2001;0.02;0.04
2016;0;0.04
2004;0;0.04
2006;0.01;0.04
2011;0;0.04
2003;0.03;0.04
2007;0.03;0.04
2016;0;0.04
2002;0.03;0.04
2002;0.01;0.04
2004;0;0.04
2014;0;0.04
2011;0.04;0.04
2003;0.03;0.04
2007;0.04;0.04
2005;0;0.04
2007;0;0.04
2001;0;0.04
2011;0.01;0.04
2012;0;0.04
2009;0;0.04
2008;0.04;0.04
2010;0.04;0.04
2005;0;0.04
2006;0.03;0.04
2008;0.01;0.04
2011;0;0.04
2006;0;0.04
2009;0.04;0.04
2011;0;0.04
2010;0;0.04
2005;0.03;0.04
2012;0;0.04
2007;0.03;0.04
2016;0;0.04
2006;0.04;0.04
2015;0;0.04
2016;0.02;0.04
2004;0.03;0.04
2013;0;0.04
2015;0.03;0.04
2007;0;0.04
2011;0;0.04
2006;0.04;0.04
2009;0;0.04
2006;0;0.04
2008;0.04;0.04
2008;0;0.04
2008;0.04;0.04
2011;0;0.04
2008;0.04;0.04
2009;0;0.04
2010;0;0.04
2000;0.02;0.04
2008;0;0.04
2005;0.04;0.04
2007;0;0.04
2012;0.04;0.04
1996;0;0.04
2008;0.03;0.04
2015;0.01;0.04
2005;0;0.04
2006;0.04;0.04
2008;0;0.04
2010;0;0.04
2011;0.01;0.04
2009;0;0.04
2012;0.04;0.04
2005;0.02;0.04
2013;0;0.04
2010;0.04;0.04
2007;0.03;0.04
2004;0.03;0.04
2008;0;0.04
2010;0;0.04
2003;0.01;0.04
2012;0.04;0.04
2001;0.02;0.04
1998;0;0.04
2007;0;0.04
2004;0.03;0.04
2011;0;0.04
2006;0.03;0.04
2009;0;0.04
2005;0.03;0.04
2016;0.01;0.04
2007;0.01;0.04
1995;0.02;0.04
2012;0;0.04
2007;0.04;0.04
1998;0.02;0.04
2000;0.04;0.04
2011;0;0.04
1998;0.04;0.04
2010;0;0.04
2010;0;0.04
2007;0.03;0.04
2006;0.03;0.04
1996;0;0.04
1994;0;0.04
2012;0;0.04
2005;0.02;0.04
2009;0.04;0.04
2011;0;0.04
2011;0;0.04
1995;0;0.04
2005;0.03;0.04
2011;0;0.04
2012;0;0.04
2002;0.03;0.04
2011;0;0.04
2010;0.04;0.04
2011;0;0.04
2012;0;0.04
2012;0.04;0.04
2003;0;0.04
2009;0;0.04
1995;0;0.04
2010;0.03;0.04
2010;0.04;0.04
1999;0;0.04
1999;0.03;0.04
1999;0.03;0.04
1999;0.03;0.04
2000;0.03;0.04
2003;0.03;0.04
1998;0.03;0.04
2003;0;0.04
2012;0;0.04
2002;0.03;0.04
2011;0;0.04
2007;0.01;0.04
2005;0.03;0.04
2012;0;0.04
2012;0;0.04
2007;0.03;0.04
2005;0.04;0.04
1998;0.02;0.04
2010;0.04;0.04
2012;0.04;0.04
2009;0;0.04
2014;0;0.04
2013;0;0.04
2007;0;0.04
2009;0.04;0.04
2016;0.03;0.04
2011;0;0.04
2008;0;0.04
2002;0.02;0.04
2008;0;0.04
2009;0;0.04
2006;0;0.04
2014;0;0.04
2014;0;0.04
2007;0;0.04
2002;0.03;0.04
2009;0.04;0.04
2012;0;0.04
2008;0.02;0.04
2010;0.04;0.04
2006;0;0.04
2014;0.03;0.04
2003;0.02;0.04
2009;0;0.04
2006;0;0.04
2003;0.03;0.04
2005;0;0.04
2010;0.03;0.04
2012;0.04;0.04
2007;0;0.04
2007;0;0.04
2016;0;0.04
2013;0;0.04
2010;0;0.04
2011;0;0.04
2007;0.03;0.04
2009;0;0.04
2006;0.03;0.04
2004;0;0.04
2009;0.04;0.04
2009;0.03;0.04
2009;0;0.04
2009;0.04;0.04
2007;0;0.04
1995;0;0.04
2004;0.03;0.04
2011;0;0.04
2010;0;0.04
2013;0;0.04
2010;0;0.04
2011;0;0.04
2011;0.02;0.04
2010;0.04;0.04
2007;0.03;0.04
2009;0;0.04
2008;0;0.04
2008;0;0.04
2003;0.02;0.04
2004;0.02;0.04
2008;0;0.04
2006;0.04;0.04
2003;0.03;0.04
2012;0;0.04
2009;0;0.04
2009;0.04;0.04
2009;0.02;0.04
1997;0.02;0.04
2014;0.01;0.04
2007;0;0.04
1997;0.02;0.04
2002;0.03;0.04
2008;0.04;0.04
2015;0;0.04
2010;0;0.04
2015;0;0.04
2005;0.01;0.04
2009;0;0.04
2006;0.03;0.04
2015;0;0.04
1995;0;0.04
2015;0;0.04
2011;0.02;0.04
2005;0;0.04
2010;0;0.04
2005;0.03;0.04
2010;0.02;0.04
2008;0.02;0.04
2016;0;0.04
1999;0.02;0.04
2004;0.02;0.04
2006;0.01;0.04
2006;0.01;0.04
2009;0.01;0.04
2006;0.03;0.04
2007;0.01;0.04
2002;0;0.04
2015;0;0.04
2001;0.02;0.04
2006;0.01;0.04
2009;0.03;0.04
2015;0.03;0.04
1998;0.02;0.04
2012;0;0.04
2001;0.03;0.04
2009;0;0.04
2010;0;0.04
2015;0;0.04
2002;0.03;0.04
1999;0.02;0.04
2015;0;0.04
2016;0;0.04
2006;0;0.04
2016;0.03;0.04
2009;0;0.04
2001;0;0.04
2007;0;0.04
2006;0.03;0.04
2007;0.04;0.04
2010;0.04;0.04
2005;0.02;0.04
2015;0;0.04
2009;0.04;0.04
2016;0;0.04
2008;0;0.04
2009;0;0.04
2003;0.01;0.04
2016;0.01;0.04
2016;0;0.04
2015;0;0.04
2003;0.03;0.04
2009;0.03;0.04
2011;0;0.04
1995;0;0.04
2004;0;0.04
2005;0.02;0.04
2006;0;0.04
2007;0.04;0.04
2001;0.02;0.04
2008;0.04;0.04
2006;0;0.04
1999;0.02;0.04
1997;0.02;0.04
2012;0;0.04
2002;0;0.04
2010;0.02;0.04
2009;0;0.04
2004;0;0.04
1999;0.02;0.04
1996;0.02;0.04
2010;0.04;0.04
1996;0.02;0.04
2015;0;0.04
2009;0;0.04
1997;0.02;0.04
2004;0.03;0.04
1996;0;0.04
2012;0.02;0.04
2015;0;0.04
2002;0.03;0.04
2015;0.03;0.04
1999;0.02;0.04
2012;0;0.04
2005;0.03;0.04
2012;0;0.04
2015;0;0.04
2004;0.02;0.04
2006;0;0.04
2002;0.03;0.04
2009;0;0.04
2014;0;0.04
2006;0;0.04
2015;0;0.04
2015;0;0.04
2011;0;0.04
2007;0.03;0.04
2002;0.03;0.04
2006;0.03;0.04
2015;0;0.04
2002;0;0.04
2006;0;0.04
2009;0.03;0.04
2008;0;0.04
2007;0.03;0.04
2008;0.03;0.04
2005;0.03;0.04
2013;0.03;0.04
2011;0.02;0.04
2003;0;0.04
2006;0;0.04
2005;0.03;0.04
2009;0.03;0.04
2016;0.03;0.04
2008;0.03;0.04
2014;0;0.04
2014;0.01;0.04
2015;0;0.04
2014;0.03;0.04
2007;0.02;0.04
2008;0.03;0.04
2008;0;0.04
2004;0.02;0.04
2002;0.03;0.04
2010;0;0.04
2010;0;0.04
2007;0.03;0.04
2002;0.03;0.04
2010;0;0.04
2014;0;0.04
2009;0.03;0.04
2003;0.03;0.04
2015;0;0.04
1994;0;0.04
2006;0;0.04
2005;0.02;0.04
2012;0;0.04
1999;0.02;0.04
2013;0;0.04
2014;0;0.04
2007;0;0.04
2005;0.03;0.04
2011;0;0.04
2016;0;0.04
2008;0;0.04
2011;0;0.04
2004;0.03;0.04
2015;0.03;0.04
2009;0;0.04
2012;0;0.04
2006;0.02;0.04
2013;0;0.04
2009;0;0.04
1998;0.02;0.04
2015;0;0.04
2016;0.01;0.04
2009;0.02;0.04
2008;0.03;0.04
2006;0;0.04
2005;0.02;0.04
2008;0;0.04
2002;0.03;0.04
2003;0.01;0.04
2000;0;0.04
2005;0.03;0.04
2009;0.02;0.04
2016;0;0.04
2011;0.02;0.04
2007;0.03;0.04
2005;0.03;0.04
2007;0;0.04
2002;0.03;0.04
2008;0;0.04
2007;0;0.04
2011;0;0.04
2010;0;0.04
2010;0;0.04
2011;0.03;0.04
2009;0;0.04
2007;0;0.04
2003;0.03;0.04
2006;0;0.04
2008;0;0.04
2009;0;0.04
2004;0.02;0.04
2015;0;0.04
2006;0;0.04
2005;0.02;0.04
2012;0;0.04
2009;0;0.04
1996;0.02;0.04
2010;0.03;0.04
2003;0.03;0.04
2003;0.03;0.04
2006;0.03;0.04
1994;0;0.04
2004;0.03;0.04
1998;0;0.04
2007;0;0.04
2004;0;0.04
2007;0;0.04
2010;0;0.04
2013;0.01;0.04
2008;0.03;0.04
2001;0.03;0.04
2015;0;0.04
2009;0;0.04
2010;0;0.04
1999;0.02;0.04
2007;0;0.04
2009;0.03;0.04
2010;0;0.04
2014;0.01;0.04
2015;0;0.04
2006;0;0.04
2006;0;0.04
2009;0.03;0.04
2009;0;0.04
2010;0.03;0.04
2008;0.03;0.04
2010;0;0.04
2010;0;0.04
2010;0;0.04
2011;0;0.04
2006;0.03;0.04
2003;0.03;0.04
2008;0;0.04
2009;0.03;0.04
2008;0.04;0.04
1998;0.01;0.04
2005;0.03;0.04
2016;0.02;0.04
2005;0;0.04
2007;0.03;0.04
2011;0;0.04
2008;0;0.04
2007;0.02;0.04
2003;0.03;0.04
2015;0.03;0.04
2004;0.03;0.04
2006;0;0.04
2015;0;0.04
2011;0;0.04
2006;0;0.04
2006;0.03;0.04
2003;0.02;0.04
2003;0;0.04
2010;0.03;0.04
2012;0;0.04
2016;0.01;0.04
1994;0;0.04
2011;0;0.04
2014;0;0.04
2012;0;0.04
2009;0;0.04
2011;0;0.03
2006;0.02;0.03
2013;0;0.03
2008;0;0.03
2013;0.02;0.03
2013;0;0.03
2001;0.03;0.03
2013;0;0.03
2010;0.03;0.03
2015;0;0.03
2010;0;0.03
2011;0;0.03
2008;0;0.03
2012;0;0.03
2005;0.03;0.03
2013;0.02;0.03
2012;0;0.03
2002;0.03;0.03
2009;0;0.03
2009;0;0.03
2004;0.02;0.03
1998;0;0.03
2006;0.03;0.03
2005;0.02;0.03
2010;0;0.03
2014;0;0.03
2001;0;0.03
2012;0;0.03
2008;0;0.03
2002;0;0.03
2003;0.02;0.03
2007;0;0.03
2007;0.03;0.03
2008;0;0.03
2006;0.03;0.03
2006;0;0.03
2010;0.03;0.03
2005;0.02;0.03
2002;0.02;0.03
2016;0.03;0.03
2006;0.02;0.03
2008;0;0.03
2006;0;0.03
2014;0;0.03
2012;0;0.03
2006;0.03;0.03
2015;0;0.03
2006;0;0.03
2007;0;0.03
2002;0.02;0.03
2005;0.03;0.03
2015;0.03;0.03
2007;0;0.03
1998;0.02;0.03
2011;0;0.03
2012;0;0.03
2003;0.02;0.03
2013;0;0.03
2006;0;0.03
2009;0;0.03
2006;0;0.03
2006;0;0.03
2001;0;0.03
2002;0;0.03
2003;0.03;0.03
2008;0.03;0.03
2006;0.03;0.03
2008;0.03;0.03
2012;0.03;0.03
2001;0.02;0.03
2003;0.03;0.03
2015;0;0.03
2001;0;0.03
2011;0;0.03
2007;0;0.03
2015;0;0.03
2003;0.02;0.03
2006;0.03;0.03
2016;0;0.03
2005;0.03;0.03
2007;0;0.03
2011;0.03;0.03
2007;0;0.03
2014;0.02;0.03
2007;0;0.03
2011;0.01;0.03
2016;0.02;0.03
2004;0.02;0.03
2004;0.02;0.03
2008;0;0.03
1996;0.02;0.03
2013;0;0.03
2005;0.01;0.03
2005;0.03;0.03
2011;0;0.03
2005;0.02;0.03
2015;0.02;0.03
2011;0;0.03
2001;0;0.03
2009;0;0.03
2002;0.02;0.03
2016;0;0.03
2013;0;0.03
2006;0;0.03
2009;0;0.03
2003;0.03;0.03
2008;0.03;0.03
2014;0;0.03
2008;0;0.03
2007;0;0.03
2001;0.02;0.03
2009;0;0.03
2012;0;0.03
2007;0;0.03
2009;0;0.03
2013;0;0.03
1996;0.02;0.03
2007;0;0.03
1994;0;0.03
2009;0;0.03
2011;0;0.03
2008;0.03;0.03
1998;0.02;0.03
2003;0.03;0.03
2005;0.02;0.03
2013;0;0.03
1995;0;0.03
2015;0;0.03
2011;0;0.03
2009;0;0.03
1994;0;0.03
2002;0.02;0.03
2008;0.03;0.03
2016;0.03;0.03
2009;0;0.03
2006;0;0.03
2007;0.03;0.03
2008;0.02;0.03
2010;0;0.03
2010;0;0.03
2006;0;0.03
2011;0;0.03
2010;0.03;0.03
2014;0;0.03
2015;0;0.03
1996;0.02;0.03
2007;0.03;0.03
2003;0;0.03
2015;0;0.03
2012;0;0.03
2002;0.02;0.03
2006;0.02;0.03
2008;0.03;0.03
2009;0;0.03
2011;0.03;0.03
2008;0.03;0.03
2002;0.02;0.03
2006;0.03;0.03
2013;0;0.03
2014;0;0.03
2007;0;0.03
2011;0;0.03
2005;0.02;0.03
2005;0.03;0.03
2007;0;0.03
2006;0;0.03
2010;0.02;0.03
2007;0.01;0.03
2015;0;0.03
2007;0;0.03
2009;0;0.03
2009;0.03;0.03
2010;0.03;0.03
2014;0;0.03
2014;0;0.03
2012;0;0.03
2010;0.02;0.03
2002;0.03;0.03
2013;0;0.03
2007;0;0.03
2009;0;0.03
2011;0.03;0.03
2012;0;0.03
2004;0.03;0.03
2003;0.03;0.03
2013;0;0.03
2008;0;0.03
2006;0.02;0.03
2007;0.03;0.03
2007;0.03;0.03
2015;0;0.03
2000;0.02;0.03
2010;0.03;0.03
2008;0;0.03
2006;0;0.03
2012;0;0.03
2005;0.02;0.03
2009;0.01;0.03
2008;0.03;0.03
2016;0.02;0.03
2004;0.02;0.03
2006;0.03;0.03
2008;0;0.03
2007;0;0.03
2016;0.03;0.03
2001;0.02;0.03
2011;0;0.03
2012;0;0.03
2010;0;0.03
2012;0.03;0.03
2016;0;0.03
2008;0;0.03
2009;0.03;0.03
2013;0;0.03
1996;0;0.03
2007;0.03;0.03
2015;0;0.03
1998;0;0.03
2007;0.03;0.03
2008;0.03;0.03
2005;0.02;0.03
2008;0;0.03
2012;0;0.03
2005;0.02;0.03
2002;0;0.03
2010;0;0.03
2011;0;0.03
2013;0;0.03
2008;0;0.03
2007;0.03;0.03
2012;0;0.03
2010;0;0.03
1985;0;0.03
2015;0;0.03
1995;0;0.03
2010;0.01;0.03
2008;0;0.03
2013;0;0.03
2007;0.01;0.03
2009;0.03;0.03
2010;0;0.03
2015;0;0.03
2009;0;0.03
2007;0;0.03
2008;0;0.03
2013;0;0.03
2010;0;0.03
2015;0;0.03
2006;0.02;0.03
2013;0;0.03
2008;0.01;0.03
2005;0.02;0.03
1996;0.02;0.03
1996;0;0.03
2015;0;0.03
2015;0;0.03
2003;0.02;0.03
2006;0.03;0.03
2006;0.03;0.03
2009;0;0.03
2002;0.02;0.03
1998;0;0.03
2003;0;0.03
2013;0;0.03
1998;0;0.03
2009;0.01;0.03
2003;0.02;0.03
2011;0;0.03
2003;0.02;0.03
2013;0;0.03
2015;0;0.03
2014;0;0.03
2007;0;0.03
2008;0;0.03
2015;0;0.03
